T5 - 10Sep_Morning930_GT,,,,,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column15,Column16,Column17,Column18,Column20,Column23,Column24,Column33,Column34,Column35,Column36
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI,Row,Space,Irrig,Scholand
10,36,16,41.24409866,-7.115007401,-116.91,-581.89,-116.5,-582.78,152.8,23.24,23.9,1003.9,39.8,65,0.72,0.09,,,,
10,36,16.2031,41.24409866,-7.115006447,-116.85,-581.88,-116.34,-582.68,152.8,23.24,23.9,1003.9,39.9,57,0.72,0.09,,,,
10,36,16.5,41.24409866,-7.115004539,-116.73,-581.87,-116.39,-582.74,152.8,23.24,23.9,1003.9,39.9,68,0.72,0.09,,,,
10,36,16.7969,41.24409866,-7.115004539,-116.73,-581.87,-116.18,-582.72,152.8,22.52,23.9,1003.9,40.1,57,0.72,0.09,,,,
10,36,17.1016,41.24409866,-7.115002632,-116.54,-581.86,-116.07,-582.76,152.8,22.52,23.9,1003.9,40.1,62,0.74,0.07,,,,
10,36,17.3984,41.24409866,-7.115000248,-116.35,-581.84,-115.91,-582.75,152.8,22.52,23.9,1003.9,40.2,64,0.74,0.07,,,,
10,36,17.6016,41.24409866,-7.114999294,-116.23,-581.83,-115.83,-582.54,152.8,22.52,23.9,1003.9,40.2,60,0.74,0.07,,,,
10,36,17.8984,41.24409866,-7.114998341,-116.17,-581.82,-115.83,-582.57,152.8,23.51,23.9,1003.9,40.4,65,0.74,0.13,,,,
10,36,18.1016,41.24409866,-7.114997387,-116.11,-581.82,-115.69,-582.63,152.8,23.51,23.9,1003.9,40.4,62,0.7,0.13,,,,
10,36,18.3984,41.24409866,-7.114996433,-116.04,-581.81,-115.59,-582.58,152.8,23.51,23.9,1003.9,40.6,59,0.7,0.13,,,,
10,36,18.7031,41.24409866,-7.114994526,-115.86,-581.8,-115.47,-582.6,152.8,24.74,23.9,1003.9,40.6,64,0.68,0.23,,,,
10,36,18.8984,41.24409866,-7.114994526,-115.86,-581.8,-115.41,-582.56,152.8,24.74,23.9,1003.9,40.6,59,0.68,0.23,,,,
10,36,19.2031,41.24410629,-7.114992142,-115.73,-580.56,-115.29,-581.39,152.8,24.74,23.9,1003.9,40.6,62,0.68,0.23,,,,
10,36,19.3984,41.24410629,-7.114991188,-115.61,-580.55,-115.23,-581.25,152.8,24.74,23.9,1003.9,40.7,61,0.68,0.23,,,,
10,36,19.7031,41.24410629,-7.114990234,-115.55,-580.55,-115.18,-581.25,152.8,24.7,23.9,1003.9,40.7,62,0.72,0.23,,,,
10,36,19.8984,41.24410629,-7.114989281,-115.48,-580.54,-115.08,-581.28,152.8,24.7,23.9,1003.9,40.8,61,0.72,0.23,,,,
10,36,20.2031,41.24410629,-7.114987373,-115.3,-580.52,-114.84,-581.27,152.8,24.7,23.9,1003.9,40.8,58,0.72,0.23,,,,
10,36,20.3984,41.24410629,-7.114985943,-115.17,-580.51,-114.76,-581.37,152.8,24.63,23.9,1003.9,40.8,64,0.72,0.23,,,,
10,36,20.7031,41.24410629,-7.114984989,-115.11,-580.51,-114.64,-581.31,152.8,24.63,23.9,1003.9,40.8,59,0.72,0.23,,,,
10,36,20.8984,41.24410629,-7.114984035,-115.05,-580.5,-114.63,-581.39,152.8,24.63,23.9,1003.9,40.9,64,0.72,0.23,,,,
10,36,21.2031,41.24410629,-7.114983082,-114.93,-580.49,-114.47,-581.33,152.8,24.63,23.9,1003.9,40.9,61,0.69,0.12,,,,
10,36,21.3984,41.24410629,-7.114982128,-114.86,-580.49,-114.45,-581.31,152.8,24.86,23.9,1003.9,40.9,63,0.69,0.12,,,,
10,36,21.7031,41.24410629,-7.114980221,-114.68,-580.81,-114.28,-581.64,152.8,24.86,23.9,1003.9,41,64,0.69,0.12,,,,
10,36,22,41.24410629,-7.114979267,-114.62,-580.8,-114.28,-581.69,152.8,24.86,23.9,1003.9,41,69,0.69,0.21,,,,
10,36,22.2031,41.24410629,-7.114977837,-114.43,-580.79,-114,-581.64,152.8,25.88,23.9,1003.9,41,63,0.72,0.21,,,,
10,36,22.3984,41.24410629,-7.114976883,-114.37,-580.78,-113.99,-581.69,152.8,25.88,23.9,1003.9,41,67,0.72,0.21,,,,
10,36,22.7969,41.24410629,-7.114975929,-114.31,-580.78,-113.92,-581.67,152.8,25.88,23.9,1003.9,41.1,66,0.76,0.27,,,,
10,36,23,41.24410629,-7.114975929,-114.31,-580.78,-113.85,-581.67,152.8,24.79,23.9,1003.9,41.1,62,0.76,0.27,,,,
10,36,23.2969,41.24410629,-7.114973068,-114.06,-580.75,-113.64,-581.66,152.8,24.79,23.9,1003.9,41.1,65,0.76,0.27,,,,
10,36,23.6016,41.24410629,-7.114970684,-113.81,-580.73,-113.38,-581.68,152.8,24.79,23.9,1003.9,41.1,65,0.59,0.03,,,,
10,36,23.8984,41.24411774,-7.11496973,-113.75,-579.46,-113.29,-580.27,152.8,24.33,23.9,1003.9,41.1,60,0.59,0.03,,,,
10,36,24.2031,41.24411774,-7.114967823,-113.62,-579.45,-113.24,-580.27,152.8,24.33,23.9,1003.9,41.1,65,0.59,0.03,,,,
10,36,24.5,41.24411774,-7.114966869,-113.5,-579.44,-113.09,-580.26,152.8,24.33,23.9,1003.9,41,63,0.59,0.03,,,,
10,36,24.7031,41.24411774,-7.114965916,-113.44,-579.43,-112.96,-580.27,152.8,24.43,23.9,1003.9,41,60,0.59,0.03,,,,
10,36,25,41.24411774,-7.114964962,-113.38,-579.43,-112.99,-580.28,152.8,24.43,23.9,1003.9,41,65,0.59,0.03,,,,
10,36,25.2031,41.24411774,-7.114964008,-113.31,-579.42,-112.91,-580.22,152.8,24.43,23.9,1003.9,41,63,0.64,-0.04,,,,
10,36,25.5,41.24411774,-7.114964008,-113.31,-579.42,-112.94,-580.22,152.8,24.43,23.9,1003.9,41,65,0.64,-0.04,,,,
10,36,25.7969,41.24411774,-7.114961624,-113.07,-579.4,-112.63,-580.29,152.8,23.44,23.9,1003.9,41,63,0.64,-0.04,,,,
10,36,26.1016,41.24411774,-7.114959717,-112.94,-579.39,-112.54,-580.34,152.7,23.44,23.9,1003.9,41,67,0.71,0.22,,,,
10,36,26.2969,41.24411774,-7.114958763,-112.88,-579.39,-112.45,-580.33,152.8,23.44,23.9,1003.9,41,65,0.71,0.22,,,,
10,36,26.6016,41.24411774,-7.114957809,-112.76,-579.38,-112.26,-580.25,152.8,23.3,23.9,1003.9,41,60,0.71,0.22,,,,
10,36,26.7969,41.24411774,-7.114956856,-112.69,-579.37,-112.23,-580.11,152.8,23.3,23.9,1003.9,40.9,58,0.81,0.25,,,,
10,36,27.1016,41.24411774,-7.114953518,-112.45,-579.35,-112.05,-580.3,152.8,23.3,23.9,1003.9,40.9,67,0.81,0.25,,,,
10,36,27.3984,41.24411774,-7.114953518,-112.45,-579.35,-111.93,-580.23,152.8,24.59,23.9,1003.9,40.9,59,0.81,0.25,,,,
10,36,27.7031,41.24411774,-7.114952564,-112.26,-579.67,-111.76,-580.52,152.8,24.59,23.9,1003.9,40.9,59,0.67,0.17,,,,
10,36,28,41.24411774,-7.114950657,-112.14,-579.66,-111.63,-580.49,152.8,24.59,23.9,1003.9,40.9,58,0.67,0.17,,,,
10,36,28.2969,41.24411774,-7.11494875,-111.95,-579.64,-111.53,-580.51,152.8,23.05,23.9,1003.9,40.8,64,0.67,0.17,,,,
10,36,28.5,41.24412537,-7.114947319,-111.89,-579.07,-111.45,-579.98,152.7,23.05,23.9,1003.9,40.8,64,0.67,0.17,,,,
10,36,28.7969,41.24412537,-7.114946365,-111.76,-579.06,-111.18,-579.87,152.7,23.05,23.9,1003.9,40.8,54,0.67,0.17,,,,
10,36,29.1016,41.24412537,-7.114944458,-111.64,-579.05,-111.17,-579.92,152.7,23.13,23.9,1003.9,40.8,61,0.67,0.17,,,,
10,36,29.3984,41.24412537,-7.114943504,-111.52,-579.23,-111.04,-580.04,152.7,23.13,23.9,1003.9,40.8,59,0.67,0.27,,,,
10,36,29.6016,41.24412537,-7.114942551,-111.45,-579.22,-111.06,-580.07,152.7,23.13,23.9,1003.9,40.8,65,0.76,0.27,,,,
10,36,29.8984,41.24412537,-7.114941597,-111.39,-579.03,-110.86,-579.8,152.7,23.13,23.9,1003.9,40.8,55,0.76,0.27,,,,
10,36,30.1016,41.24412537,-7.114940166,-111.27,-579.21,-110.79,-580,152.7,23.47,23.9,1003.9,40.8,58,0.83,0.29,,,,
10,36,30.3984,41.24412537,-7.114938259,-111.08,-579.19,-110.72,-579.97,152.7,23.47,23.9,1003.9,40.7,65,0.83,0.29,,,,
10,36,30.7031,41.24412537,-7.114937305,-111.02,-579.19,-110.62,-579.96,152.7,23.47,23.9,1003.9,40.7,62,0.83,0.29,,,,
10,36,30.8984,41.24412537,-7.114936352,-110.96,-579.18,-110.5,-579.96,152.7,23.6,23.9,1003.9,40.7,59,0.88,0.28,,,,
10,36,31.2031,41.24412537,-7.114935398,-110.9,-579.18,-110.43,-579.95,152.7,23.6,23.9,1003.9,40.6,58,0.88,0.28,,,,
10,36,31.5,41.24412537,-7.114933491,-110.71,-579.16,-110.22,-579.92,152.7,23.6,23.9,1003.9,40.6,57,0.88,0.28,,,,
10,36,31.7031,41.24412537,-7.11493206,-110.65,-578.83,-110.25,-579.63,152.7,23.73,23.9,1003.9,40.6,63,0.8,0.23,,,,
10,36,32,41.24412537,-7.114930153,-110.46,-578.81,-110,-579.61,152.7,23.73,23.9,1003.9,40.6,60,0.8,0.23,,,,
10,36,32.2031,41.24412537,-7.114930153,-110.46,-579.14,-110.02,-579.95,152.7,23.73,23.9,1003.9,40.5,61,0.8,0.23,,,,
10,36,32.5,41.24412537,-7.114929199,-110.4,-578.81,-109.95,-579.63,152.7,23.73,23.9,1003.9,40.5,61,0.8,0.23,,,,
10,36,32.7969,41.24412537,-7.114927292,-110.21,-578.79,-109.79,-579.63,152.7,23.92,23.9,1003.9,40.5,63,0.8,0.23,,,,
10,36,33,41.24412537,-7.114926338,-110.15,-579.12,-109.76,-579.97,152.7,23.92,23.9,1003.9,40.5,65,0.8,0.23,,,,
10,36,33.2031,41.24412537,-7.114926338,-110.15,-579.12,-109.73,-579.96,152.7,23.92,23.9,1003.9,40.5,63,0.8,0.22,,,,
10,36,33.5,41.244133,-7.114923954,-109.97,-578.39,-109.61,-579.22,152.7,23.23,23.9,1003.9,40.5,66,0.83,0.22,,,,
10,36,33.7969,41.244133,-7.114923,-109.9,-578.39,-109.52,-579.23,152.7,23.23,23.9,1003.9,40.4,65,0.83,0.22,,,,
10,36,34,41.244133,-7.114922047,-109.78,-578.38,-109.39,-579.27,152.7,23.23,23.9,1003.9,40.4,66,0.83,0.22,,,,
10,36,34.2969,41.244133,-7.114921093,-109.72,-578.37,-109.37,-579.14,152.7,23.23,23.9,1003.9,40.4,65,0.82,0.22,,,,
10,36,34.6016,41.244133,-7.114918232,-109.47,-578.35,-109.12,-579.13,152.7,23.23,23.9,1003.9,40.4,65,0.82,0.22,,,,
10,36,34.8984,41.244133,-7.114918232,-109.47,-578.35,-109.04,-579.07,152.7,23.23,23.9,1003.9,40.4,59,0.81,0.29,,,,
10,36,35.2031,41.244133,-7.114916801,-109.35,-578.34,-108.94,-579.13,152.7,23.23,23.9,1003.9,40.3,62,0.81,0.29,,,,
10,36,35.3984,41.244133,-7.114915848,-109.28,-578.34,-108.76,-579.12,152.7,23.55,23.9,1003.9,40.3,56,0.81,0.29,,,,
10,36,35.7031,41.244133,-7.114912987,-109.04,-578.32,-108.67,-579.16,152.7,23.55,24,1003.9,40.3,66,0.82,0.11,,,,
10,36,36,41.244133,-7.114912033,-108.97,-577.98,-108.47,-578.76,152.7,23.55,24,1003.9,40.3,57,0.82,0.11,,,,
10,36,36.2969,41.244133,-7.114911079,-108.85,-577.97,-108.36,-578.73,152.7,23.09,23.9,1003.9,40.3,57,0.82,0.11,,,,
10,36,36.5,41.244133,-7.114909649,-108.73,-577.96,-108.32,-578.78,152.7,23.09,23.9,1003.9,40.3,63,0.82,0.11,,,,
10,36,36.7969,41.244133,-7.114907742,-108.6,-577.95,-108.14,-578.79,152.7,23.09,24,1003.9,40.3,61,0.82,0.11,,,,
10,36,37.1016,41.244133,-7.114906788,-108.54,-577.94,-108.15,-578.79,152.7,22.83,24,1003.9,40.3,65,0.82,0.11,,,,
10,36,37.2969,41.244133,-7.114906788,-108.54,-577.94,-108.08,-578.75,152.7,22.83,23.9,1003.9,40.3,60,0.82,0.37,,,,
10,36,37.6016,41.244133,-7.114904881,-108.35,-577.93,-107.95,-578.77,152.7,22.83,23.9,1003.9,40.3,64,0.82,0.37,,,,
10,36,37.8984,41.244133,-7.114904881,-108.35,-577.93,-107.88,-578.75,152.7,22.68,23.9,1003.9,40.2,60,0.82,0.37,,,,
10,36,38.1016,41.244133,-7.114903927,-108.29,-577.92,-107.85,-578.75,152.7,22.68,23.9,1003.9,40.2,62,0.69,0.31,,,,
10,36,38.3984,41.24414063,-7.114902973,-108.23,-577.02,-107.71,-578.01,152.7,22.68,23.9,1003.9,40.2,62,0.69,0.31,,,,
10,36,38.7031,41.24414063,-7.114900589,-107.98,-577,-107.52,-577.99,152.7,22.68,23.9,1003.9,40.2,65,0.69,0.31,,,,
10,36,38.8984,41.24414063,-7.114900589,-107.98,-577,-107.48,-577.85,152.7,22.98,24,1003.9,40.2,59,0.69,0.21,,,,
10,36,39.2031,41.24414063,-7.114899635,-107.92,-577,-107.48,-577.83,152.7,22.98,23.9,1003.9,40.2,62,0.83,0.21,,,,
10,36,39.5,41.24414063,-7.114897728,-107.73,-577.31,-107.34,-578.13,152.7,22.98,23.9,1003.9,40.2,64,0.83,0.21,,,,
10,36,39.7031,41.24414063,-7.114896774,-107.61,-577.3,-107.12,-578.13,152.7,23.64,23.9,1003.9,40.2,59,0.83,0.21,,,,
10,36,40,41.24414063,-7.114895821,-107.55,-577.3,-107.11,-578.13,152.7,23.64,23.9,1003.9,40.2,62,0.69,0.19,,,,
10,36,40.2031,41.24414063,-7.11489439,-107.42,-577.29,-106.99,-578.18,152.7,23.64,23.9,1003.9,40.2,64,0.69,0.19,,,,
10,36,40.5,41.24414063,-7.114892483,-107.24,-577.27,-106.82,-578.15,152.7,22.95,23.9,1003.9,40.2,64,0.69,0.19,,,,
10,36,40.7031,41.24414063,-7.114891529,-107.17,-577.27,-106.74,-578.12,152.7,22.95,24,1003.9,40.2,63,0.69,0.19,,,,
10,36,41.1016,41.24414063,-7.114890575,-107.11,-577.26,-106.69,-578.09,152.7,22.95,24,1003.9,40.2,63,0.69,0.19,,,,
10,36,41.2969,41.24414063,-7.114889622,-107.05,-577.26,0,0,152.7,22.95,24,1003.9,40.2,64,0.69,0.19,,,,
10,36,41.5,41.24414063,-7.114889622,-107.05,-577.26,-106.6,-578.12,152.7,0,24,1003.9,40.2,62,0,0.17,,,,
10,36,41.7969,41.24414063,-7.114887714,-106.86,-577.24,-106.45,-578.06,152.7,21.64,24,1003.9,40.3,63,0.77,0.17,,,,
10,36,42.1016,41.24414063,-7.11488533,-106.68,-577.23,-106.21,-578.1,152.7,21.64,24,1003.9,40.3,61,0.77,0.17,,,,
10,36,42.3984,41.24414063,-7.114884377,-106.55,-577.22,-106.08,-578.12,152.7,23.6,24,1003.9,40.2,62,0.76,0.26,,,,
10,36,42.7031,41.24414063,-7.114883423,-106.49,-577.21,-106.03,-578.05,152.7,23.6,24,1003.9,40.2,61,0.76,0.26,,,,
10,36,42.8984,41.24414063,-7.114882469,-106.43,-577.21,-105.98,-578,152.7,23.6,24,1003.9,40.3,60,0.76,0.26,,,,
10,36,43.1016,41.24414063,-7.114881516,-106.43,-577.21,-106.02,-578,152.8,22.93,24,1003.9,40.3,62,0.79,0.28,,,,
10,36,43.3984,41.24414825,-7.114879131,-106.18,-576.62,-105.78,-577.43,152.8,22.93,24,1003.9,40.2,63,0.79,0.28,,,,
10,36,43.7031,41.24414825,-7.114878178,-106.12,-576.62,-105.7,-577.54,152.8,22.93,24,1003.9,40.2,65,0.79,0.28,,,,
10,36,43.8984,41.24414825,-7.114878178,-106.12,-576.62,-105.69,-577.55,152.8,22.93,24,1003.9,40.2,65,0.78,0.31,,,,
10,36,44.2031,41.24414825,-7.114877224,-106,-576.61,-105.53,-577.51,152.8,23.55,24,1003.9,40.2,62,0.78,0.31,,,,
10,36,44.5,41.24414825,-7.114875317,-105.87,-576.6,-105.44,-577.53,152.8,23.55,24,1003.9,40.2,65,0.78,0.31,,,,
10,36,44.7031,41.24414825,-7.114873409,-105.75,-576.59,-105.33,-577.6,152.8,23.55,24,1003.9,40.2,67,0.78,0.31,,,,
10,36,44.8984,41.24414825,-7.114873409,-105.75,-576.59,-105.3,-577.57,152.8,23.49,24,1003.9,40.2,65,0.78,0.31,,,,
10,36,45.2031,41.24414825,-7.114872456,-105.62,-576.58,-105.17,-577.55,152.8,23.49,24,1003.9,40.2,65,0.78,0.31,,,,
10,36,45.5,41.24414825,-7.114870071,-105.42,-576.34,-104.96,-577.29,1,23.49,24,1003.9,40.2,64,0.65,0.01,,,,
10,36,45.7969,41.24414825,-7.114868164,-105.25,-576.55,-104.95,-577.56,152.8,23.72,24,1003.9,40.2,73,0.65,0.01,,,,
10,36,46.1016,41.24414825,-7.114868164,-105.25,-576.55,-104.77,-577.59,152.8,23.72,24,1003.9,40.2,65,0.65,0.01,,,,
10,36,46.2969,41.24414825,-7.11486721,-105.19,-576.54,-104.8,-577.42,152.8,23.72,24,1003.9,40.1,66,0.66,0.02,,,,
10,36,46.5,41.24414825,-7.114866257,-105.13,-576.54,-104.74,-577.39,152.8,23.72,24,1003.9,40.1,65,0.66,0.02,,,,
10,36,46.7969,41.24414825,-7.114865303,-105.07,-576.53,-104.67,-577.4,152.8,24.4,24,1003.9,40.1,65,0.66,0.02,,,,
10,36,47.1016,41.24414825,-7.114863873,-104.94,-576.52,-104.43,-577.5,152.8,24.4,24,1003.9,40.1,62,0.58,0.09,,,,
10,36,47.3984,41.24414825,-7.114861965,-104.76,-576.51,-104.36,-577.51,152.8,24.4,24,1003.9,40.1,68,0.58,0.09,,,,
10,36,47.7031,41.24414825,-7.114861012,-104.69,-576.5,-104.19,-577.45,152.8,24.86,24,1003.9,40.1,62,0.58,0.09,,,,
10,36,48,41.24414825,-7.114859104,-104.51,-576.48,-104.13,-577.14,152.9,24.86,24,1003.9,40.1,60,0.61,0.04,,,,
10,36,48.2969,41.24414825,-7.114857197,-104.38,-576.47,-104.08,-577.12,152.9,24.86,24,1003.9,40.1,65,0.61,0.04,,,,
10,36,48.6016,41.24415588,-7.114855766,-104.26,-575.42,-103.94,-576.1,152.9,24.86,24,1003.9,40.1,64,0.61,0.04,,,,
10,36,49,41.24415588,-7.114854813,-104.2,-575.42,-103.85,-576.09,152.9,24.86,24,1003.9,40.1,62,0.61,0.04,,,,
10,36,49.3984,41.24415588,-7.114853859,-104.07,-575.41,-103.7,-576.22,152.9,22.34,24,1003.9,40.1,65,0.61,0.04,,,,
10,36,49.7969,41.24415588,-7.114850998,-103.83,-575.39,-103.42,-576.36,152.9,22.34,24,1003.9,40.1,67,0.6,0.08,,,,
10,36,50.2031,41.24415588,-7.114850044,-103.76,-575.38,-103.19,-576.31,152.9,22.06,24,1003.9,40,58,0.66,0.08,,,,
10,36,50.6016,41.24415588,-7.114848614,-103.64,-575.37,-103.08,-576.43,152.9,22.06,24,1003.9,40,62,0,-0.01,,,,
10,36,50.8984,41.24415588,-7.114846706,-103.52,-575.36,-103.02,-576.44,152.9,22.06,24,1003.9,40,65,0,-0.01,,,,
10,36,51.2969,41.24415588,-7.114844799,-103.33,-575.35,-102.83,-576.35,152.9,23.02,24,1003.9,40,63,0.69,0.26,,,,
10,36,51.6016,41.24415588,-7.114843845,-103.27,-575.34,-102.86,-576.24,152.9,23.02,24,1003.9,40,65,0.69,0.26,,,,
10,36,51.8984,41.24415588,-7.114842892,-103.08,-575.66,-102.62,-576.55,152.9,22.9,24,1003.9,40,62,0.69,0.26,,,,
10,36,52.2031,41.24415588,-7.114840508,-102.9,-575.64,-102.46,-576.52,152.9,22.9,24,1003.9,40,63,0.74,0.22,,,,
10,36,52.5,41.24415588,-7.114839554,-102.83,-575.64,-102.41,-576.51,152.9,22.9,24,1003.9,40,64,0.74,0.22,,,,
10,36,52.7031,41.24415588,-7.114837646,-102.71,-575.63,-102.3,-576.57,152.9,22.9,24,1003.9,39.9,66,0.74,0.22,,,,
10,36,53,41.24415588,-7.114837646,-102.71,-575.63,-102.15,-576.51,152.9,21.83,24,1003.9,39.9,57,0.74,0.22,,,,
10,36,53.2969,41.24415588,-7.114836693,-102.59,-575.62,-102.12,-576.41,152.9,21.83,24,1003.9,39.9,59,0.74,0.22,,,,
10,36,53.6016,41.24416351,-7.114833355,-102.34,-574.7,-101.96,-575.56,152.9,21.83,24,1003.9,39.9,66,0.72,0.21,,,,
10,36,53.8984,41.24416351,-7.114832401,-102.21,-574.69,-101.78,-575.64,152.9,22.54,24,1003.9,39.8,65,0.72,0.21,,,,
10,36,54.2031,41.24416351,-7.114831448,-102.15,-574.69,-101.71,-575.66,152.9,22.54,24,1003.9,39.8,65,0.72,0.21,,,,
10,36,54.3984,41.24416351,-7.114830494,-102.09,-574.68,-101.55,-575.58,152.9,22.54,24,1003.9,39.8,59,0.73,0.15,,,,
10,36,54.7031,41.24416351,-7.11482954,-102.03,-574.68,-101.59,-575.6,152.9,21.68,24,1003.9,39.8,64,0.73,0.15,,,,
10,36,55,41.24416351,-7.114827633,-101.84,-574.66,-101.42,-575.57,152.9,21.68,24,1003.9,39.8,65,0.73,0.15,,,,
10,36,55.2031,41.24416351,-7.114827633,-101.84,-574.66,-101.41,-575.56,152.9,21.68,24,1003.9,39.7,64,0.73,0.22,,,,
10,36,55.3984,41.24416351,-7.114826679,-101.78,-574.66,-101.28,-575.53,153,22.27,24,1003.9,39.7,60,0.75,0.22,,,,
10,36,55.7031,41.24416351,-7.114825249,-101.72,-574.65,-101.24,-575.54,152.9,22.27,24,1003.9,39.6,61,0.75,0.22,,,,
10,36,56,41.24416351,-7.114823341,-101.53,-574.64,-101.1,-575.59,153,22.27,24,1003.9,39.6,65,0.75,0.08,,,,
10,36,56.2031,41.24416351,-7.114823341,-101.53,-574.64,-101.02,-575.65,153,22.27,24,1003.9,39.6,63,0.67,0.0095,,,,
10,36,56.5,41.24416351,-7.114821434,-101.35,-574.62,-100.88,-575.65,153,23.13,24,1003.9,39.6,65,0.67,0.0095,,,,
10,36,56.7031,41.24416351,-7.11482048,-101.28,-574.62,-100.9,-575.59,153,23.13,24,1003.9,39.5,68,0.67,0.0095,,,,
10,36,57,41.24416351,-7.114819527,-101.22,-574.61,-100.87,-575.55,153,23.13,24,1003.9,39.5,69,0.67,0.0095,,,,
10,36,57.2969,41.24416351,-7.114818096,-101.1,-574.6,-100.75,-575.52,153,23.2,24,1003.9,39.5,69,0.67,0.0095,,,,
10,36,57.5,41.24416351,-7.114817142,-101.04,-574.59,-100.7,-575.55,153,23.2,24,1003.9,39.5,70,0.67,0.0095,,,,
10,36,57.7969,41.24416351,-7.114816189,-100.97,-574.59,-100.63,-575.61,153,23.2,24,1003.9,39.5,71,0.81,0.26,,,,
10,36,58,41.24416351,-7.114814281,-100.73,-574.9,0,0,153,23.2,24,1003.9,39.5,76,0.81,0.26,,,,
10,36,58.2969,41.24416351,-7.114814281,-100.73,-574.9,-100.36,-575.88,153,0,24,1003.9,39.6,69,0,0,,,,
10,36,58.5,41.24416351,-7.114813328,-100.66,-574.9,-100.2,-575.91,153,23.1,24,1003.9,39.6,65,0.6,0,,,,
10,36,58.7969,41.24417496,-7.11481142,-100.48,-573.28,-100.11,-574.22,153,23.1,24,1003.9,39.6,68,0.6,0.26,,,,
10,36,59.1016,41.24417496,-7.11480999,-100.35,-573.27,-99.97,-574.19,153,23.74,24,1003.9,39.6,67,0.6,0.26,,,,
10,36,59.2969,41.24417496,-7.114809036,-100.29,-573.26,-99.88,-574.16,153,23.74,24,1003.9,39.7,65,0.52,-0.02,,,,
10,36,59.6016,41.24417496,-7.114808083,-100.23,-573.26,-99.72,-574.2,153,23.74,24,1003.9,39.7,61,0.52,-0.02,,,,
10,36,59.8984,41.24417496,-7.114806175,-100.04,-573.24,-99.6,-574.24,153.1,24.04,24,1003.9,39.7,66,0.52,-0.02,,,,
10,37,0.101563,41.24417496,-7.114805222,-99.98,-573.24,-99.52,-574.24,153.1,24.04,24,1003.9,39.7,65,0.66,0.18,,,,
10,37,0.296875,41.24417496,-7.114805222,-99.98,-573.24,-99.51,-574.22,153.1,24.04,24,1003.9,39.7,64,0.66,0.18,,,,
10,37,0.601563,41.24417496,-7.114802837,-99.73,-573.22,-99.28,-574.19,153.1,24.04,24,1003.9,39.7,65,0.66,0.18,,,,
10,37,0.898438,41.24417496,-7.114802837,-99.73,-573.22,-99.27,-574.17,153.1,23.98,24,1003.9,39.7,64,0.66,0.18,,,,
10,37,1.10156,41.24417496,-7.11480093,-99.61,-573.21,-99.16,-574.18,153.1,23.98,24,1003.9,39.7,65,0.66,0.18,,,,
10,37,1.39844,41.24417496,-7.114799976,-99.55,-573.2,-99.12,-574.19,153.1,23.98,24,1003.9,39.7,66,0.66,0.18,,,,
10,37,1.60156,41.24417496,-7.114799976,-99.55,-573.2,-99.07,-574.16,153.1,23.44,24,1003.9,39.7,63,0.66,0.18,,,,
10,37,1.89844,41.24417496,-7.114798069,-99.36,-573.18,-98.92,-574.14,153.1,23.44,24,1003.9,39.6,65,0.72,-0.06,,,,
10,37,2.10156,41.24417496,-7.114797115,-99.3,-573.18,-98.87,-574.12,153.1,23.44,24,1003.9,39.6,65,0.72,-0.06,,,,
10,37,2.39844,41.24417496,-7.114794731,-99.05,-573.16,-98.63,-574.12,153.1,23.44,24,1003.9,39.6,66,0.72,-0.06,,,,
10,37,2.60156,41.24417496,-7.114793777,-98.99,-573.15,-98.55,-574.11,153.1,23.23,24,1003.9,39.6,65,0.65,0.07,,,,
10,37,2.89844,41.24417496,-7.114792824,-98.93,-573.15,-98.5,-574.09,153.1,23.23,24,1003.9,39.5,65,0.65,0.07,,,,
10,37,3.10156,41.24417496,-7.114792824,-98.93,-573.15,-98.51,-574.07,153.1,23.23,24,1003.9,39.5,65,0.65,0.07,,,,
10,37,3.39844,41.24417496,-7.11479187,-98.86,-573.14,-98.44,-574.05,153.1,23.22,24,1003.9,39.5,65,0.65,0.15,,,,
10,37,3.70313,41.24417496,-7.114790916,-98.78,-573.11,-98.36,-574.03,1,23.22,24,1003.9,39.5,65,0.8,0.15,,,,
10,37,3.89844,41.24417496,-7.114789963,-98.68,-573.13,-98.26,-574.04,153.1,23.22,24,1003.9,39.4,65,0.8,0.15,,,,
10,37,4.20313,41.24418259,-7.114789009,-98.62,-572.42,-98.22,-573.34,153.2,23.22,24,1003.9,39.4,66,0.8,0.02,,,,
10,37,4.39844,41.24418259,-7.114787579,-98.49,-572.41,-98.07,-573.32,153.2,23.1,24,1003.9,39.3,65,0.8,0.02,,,,
10,37,4.70313,41.24418259,-7.114785671,-98.31,-572.39,-97.89,-573.3,153.2,23.1,24,1003.9,39.3,65,0.8,0.02,,,,
10,37,4.89844,41.24418259,-7.114785671,-98.31,-572.39,-97.92,-573.32,153.2,23.1,24,1003.9,39.3,67,0.8,0.02,,,,
10,37,5.20313,41.24418259,-7.114784718,-98.24,-572.38,-97.83,-573.28,153.2,23.49,24,1003.9,39.3,65,0.8,0.02,,,,
10,37,5.39844,41.24418259,-7.114783764,-98.18,-572.38,-97.75,-573.27,153.2,23.49,24,1003.9,39.3,64,0.8,0.02,,,,
