T2 - 7Aug_MidSpaces_GT,,,,,,,,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column15,Column16,Column17,Column18,Column20,Column23,Column24,Column33,Column34,Column35,Column36,Column37,Column38,Column39
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRImed,Row,Irrig,Space,Scholander,,,
15,42,17.2969,41.24394608,-7.115510941,-159.14,-598.18,-159.28,-597.14,153.7,41.46,51.4,996,11.8,262.42,0.66,0.32,29,15,18,-16.75,,,
15,42,17.5,41.24394608,-7.115511894,-159.27,-598.19,-159.3,-597.18,153.7,41.46,51.4,996,11.8,268.51,0.66,0.32,29,15,18,-16.75,,,
15,42,17.7031,41.24394608,-7.115511894,-159.27,-598.19,-159.35,-597.19,153.7,41.46,51.4,996,11.8,265.73,0.66,0.32,29,15,18,-16.75,,,
15,42,17.9063,41.24394608,-7.115513325,-159.39,-598.2,-159.45,-597.2,153.7,42.52,51.4,996,11.8,266.85,0.75,0.32,29,15,18,-16.75,,,
15,42,18.4063,41.24394608,-7.115515232,-159.52,-598.21,-159.59,-597.27,153.7,42.52,51.4,996,11.9,266.17,0.75,0.32,29,15,18,-16.75,,,
15,42,18.5938,41.24394608,-7.115516186,-159.58,-598.22,0,0,153.7,42.52,51.4,996,11.9,268.69,0.72,0.32,29,15,18,-16.75,,,
15,42,18.9063,41.24394608,-7.115517139,-159.7,-598.23,-159.85,-597.24,153.7,0,51.4,996,11.9,261.68,0,0.32,29,15,18,-16.75,,,
15,42,19.2031,41.24394608,-7.115519047,-159.83,-598.24,-159.87,-597.23,153.7,42.46,51.5,996,11.9,268.27,0,0.32,29,15,18,-16.75,,,
15,42,19.5,41.24394608,-7.11552,-159.89,-598.25,-159.91,-597.4,153.7,42.46,51.5,996,11.9,268.83,0.69,0.32,29,15,18,-16.75,,,
15,42,19.7969,41.24394608,-7.115521431,-160.07,-598.26,-160.16,-597.41,153.7,42.89,51.5,996,11.8,264.09,0.69,0.32,29,15,18,-16.75,,,
15,42,20,41.24394608,-7.115522385,-160.14,-598.27,-160.14,-597.44,153.7,42.89,51.5,996,11.8,270,0.69,0.32,29,15,18,-16.75,,,
15,42,20.2969,41.24394608,-7.115523338,-160.2,-598.27,-160.25,-597.26,153.7,42.89,51.5,996,11.9,267.67,0.67,0.32,29,15,18,-16.75,,,
15,42,20.5938,41.24393845,-7.115525246,-160.38,-599.56,-160.42,-598.69,153.7,42.28,51.5,996,11.9,267.55,0.67,0.32,29,15,18,-16.75,,,
15,42,20.9063,41.24393845,-7.115526199,-160.45,-599.56,-160.47,-598.7,153.7,42.28,51.5,996,11.9,268.91,0.67,0.32,29,15,18,-16.75,,,
15,42,21.2031,41.24393845,-7.115527153,-160.51,-599.57,-160.58,-598.66,153.7,42.28,51.5,996,11.9,265.72,0.67,0.32,29,15,18,-16.75,,,
15,42,21.5,41.24393845,-7.115528584,-160.63,-599.58,-160.67,-598.62,153.7,42.66,51.5,996,11.9,268.09,0.67,0.32,29,15,18,-16.75,,,
15,42,21.7031,41.24393845,-7.115529537,-160.76,-599.59,-160.84,-598.64,153.7,42.66,51.5,996,11.9,265.43,0.67,0.32,29,15,18,-16.75,,,
15,42,22,41.24393845,-7.115530491,-160.82,-599.59,-160.86,-598.63,153.7,42.66,51.5,996,11.9,268.06,0.73,0.32,29,15,18,-16.75,,,
15,42,22.2969,41.24393845,-7.115531445,-160.88,-599.6,-160.95,-598.74,153.7,41.31,51.5,996,11.9,265.8,0.73,0.32,29,15,18,-16.75,,,
15,42,22.5,41.24393845,-7.115532398,-160.94,-599.6,-161,-598.8,153.7,41.31,51.5,996,11.9,266.1,0.73,0.32,29,15,18,-16.75,,,
15,42,22.7969,41.24393845,-7.115533352,-161.07,-599.95,-161.13,-599.17,153.7,41.31,51.5,996,11.9,265.93,0.73,0.32,29,15,18,-16.75,,,
15,42,23,41.24393845,-7.115533352,-161.07,-599.95,-161.08,-599.14,153.7,41.31,51.5,996,11.9,269.69,0.73,0.32,29,15,18,-16.75,,,
15,42,23.2969,41.24393845,-7.115535259,-161.19,-599.96,-161.2,-599.07,153.7,41.43,51.5,996,11.9,269.4,0.73,0.32,29,15,18,-16.75,,,
15,42,23.5938,41.24393845,-7.115537643,-161.38,-599.64,-161.57,-598.84,153.7,41.43,51.6,996,11.9,257.17,0.67,0.32,29,15,18,-16.75,,,
15,42,23.9063,41.24393845,-7.115538597,-161.5,-599.65,-161.54,-598.82,153.7,41.43,51.6,996,11.9,267.31,0.67,0.32,29,15,18,-16.75,,,
15,42,24.0938,41.24393845,-7.115538597,-161.5,-599.65,-161.5,-598.74,153.7,41.82,51.6,996,11.9,270.56,0.67,0.32,29,15,18,-16.75,,,
15,42,24.4063,41.24393845,-7.115540504,-161.62,-599.66,-161.69,-598.7,153.7,41.82,51.6,996,11.9,265.89,0.72,0.22,29,15,19,-15,,,
15,42,24.7031,41.24393845,-7.115542412,-161.81,-600.01,-161.85,-599.03,153.7,41.82,51.6,996,11.9,268.15,0.72,0.22,29,15,19,-15,,,
15,42,25,41.24393845,-7.115543842,-161.87,-599.68,-161.91,-598.73,153.7,42.62,51.6,996,11.9,267.87,0.72,0.22,29,15,19,-15,,,
15,42,25.2031,41.24393845,-7.11554575,-162.06,-599.7,-162.2,-598.8,153.7,42.62,51.6,996,11.9,261.34,0.72,0.22,29,15,19,-15,,,
15,42,25.5938,41.24393845,-7.11554575,-162.06,-599.7,-162.1,-598.86,153.7,42.62,51.6,996,11.9,267.67,0.72,0.22,29,15,19,-15,,,
15,42,25.9063,41.24393845,-7.115547657,-162.18,-600.04,-162.25,-599.24,153.7,42.54,51.6,996,11.9,265.29,0.72,0.22,29,15,19,-15,,,
15,42,26.2031,41.24393845,-7.115548611,-162.24,-600.04,-162.34,-599.21,153.7,42.54,51.6,996,11.9,263.42,0.71,0.22,29,15,19,-15,,,
15,42,26.5,41.24393845,-7.115549564,-162.31,-600.05,-162.4,-599.21,153.7,42.54,51.6,996,11.9,264.53,0.71,0.22,29,15,19,-15,,,
15,42,26.7969,41.24393082,-7.115550518,-162.43,-600.58,-162.53,-599.72,153.7,41.28,51.6,996,12,264.04,0.62,0.22,29,15,19,-15,,,
15,42,27,41.24393082,-7.115551949,-162.55,-600.59,-162.65,-599.71,153.7,41.28,51.6,996,12,263.67,0.62,0.22,29,15,19,-15,,,
15,42,27.2031,41.24393082,-7.115552902,-162.62,-600.59,-162.71,-599.68,153.7,41.28,51.6,996,11.9,264.74,0,0.22,29,15,19,-15,,,
15,42,27.5,41.24393082,-7.11555481,-162.8,-600.61,-162.9,-599.72,153.7,42.11,51.6,996,11.9,263.76,0,0.22,29,15,19,-15,,,
15,42,27.7969,41.24393082,-7.115555763,-162.86,-600.61,-162.92,-599.72,153.7,42.11,51.6,996,11.9,266.8,0.62,0.22,29,15,19,-15,,,
15,42,28,41.24393082,-7.115556717,-162.93,-600.62,-163.08,-599.74,153.7,42.11,51.6,996,11.9,260.9,0.62,0.22,29,15,19,-15,,,
15,42,28.2969,41.24393082,-7.115559101,-163.11,-600.63,-163.22,-599.77,153.7,42.11,51.7,996,11.8,263.29,0.62,0.22,29,15,19,-15,,,
15,42,28.5,41.24393082,-7.115559101,-163.11,-600.63,-163.18,-599.77,153.7,39.83,51.7,996,11.8,265.49,0.62,0.22,29,15,19,-15,,,
15,42,29.2031,41.24393082,-7.115561962,-163.42,-600.33,-163.51,-599.46,153.7,39.83,51.7,996,11.8,264.56,0.73,0.22,29,15,19,-15,,,
15,42,29.5,41.24393082,-7.115562916,-163.55,-600.34,-163.6,-599.51,153.7,41.95,51.7,996,11.8,266.78,0.73,0.22,29,15,19,-15,,,
15,42,29.7031,41.24393082,-7.115563869,-163.61,-600.34,-163.7,-599.54,153.7,41.95,51.7,996,11.8,263.71,0.73,0.22,29,15,19,-15,,,
15,42,30.0938,41.24393082,-7.115565777,-163.73,-600.35,-163.83,-599.55,153.7,41.95,51.7,996,11.8,263.42,0.57,0.22,29,15,19,-15,,,
15,42,30.2969,41.24393082,-7.115567207,-163.86,-600.36,-163.96,-599.51,153.7,40.05,51.7,996,11.8,263.86,0.57,0.22,29,15,19,-15,,,
15,42,30.5938,41.24393082,-7.115568161,-163.92,-600.37,-164.06,-599.46,153.7,40.05,51.7,996,11.8,261.43,0.57,0.22,29,15,19,-15,,,
15,42,30.9063,41.24393082,-7.115569115,-164.04,-600.38,-164.12,-599.48,153.7,40.05,51.7,996,11.8,265.25,0.8,0.22,29,15,19,-15,,,
15,42,31.2031,41.24393082,-7.115570068,-164.1,-600.38,-164.17,-599.49,153.7,39.39,51.7,996,11.7,265.7,0.8,0.22,29,15,19,-15,,,
15,42,31.5,41.24393082,-7.115571022,-164.23,-600.39,-164.36,-599.7,153.7,39.39,51.7,996,11.7,259.62,0.8,0.22,29,15,19,-15,,,
15,42,31.7031,41.24393082,-7.115571976,-164.29,-600.4,-164.35,-599.7,153.7,39.39,51.7,996,11.7,265.41,0.71,0.22,29,15,19,-15,,,
15,42,32.0938,41.24391937,-7.115572929,-164.35,-601.3,-164.42,-600.41,153.7,41.54,51.7,996,11.7,265.58,0.71,0.22,29,15,19,-15,,,
15,42,32.5,41.24391937,-7.115575314,-164.54,-601.32,-164.67,-600.41,153.7,41.54,51.7,996,11.7,262.22,0.64,0.22,29,15,19,-15,,,
15,42,32.7969,41.24391937,-7.115576267,-164.6,-601.32,-164.63,-600.42,153.7,39.62,51.7,996,11.7,268.51,0.64,0.22,29,15,19,-15,,,
15,42,33.0938,41.24391937,-7.115578175,-164.79,-601.34,-164.92,-600.49,153.6,39.62,51.8,996,11.7,261.46,0.64,0.22,29,15,19,-15,,,
15,42,33.4063,41.24391937,-7.115580082,-164.97,-601.35,-165.11,-600.48,153.6,39.62,51.8,996,11.7,261.33,0.64,0.22,29,15,19,-15,,,
15,42,33.5938,41.24391937,-7.115581036,-165.04,-601.36,-165.14,-600.47,153.6,41.51,51.8,996,11.6,264.02,0.64,0.22,29,15,19,-15,,,
15,42,33.9063,41.24391937,-7.115582466,-165.16,-601.37,-165.25,-600.48,153.6,41.51,51.8,996,11.6,264.63,0.64,0.22,29,15,19,-15,,,
15,42,34.2031,41.24391937,-7.11558342,-165.22,-601.37,-165.26,-600.48,153.7,41.51,51.8,996,11.6,268.08,0.64,0.22,29,15,19,-15,,,
15,42,34.5,41.24391937,-7.115584373,-165.28,-601.38,-165.32,-600.55,153.6,40.89,51.8,996,11.6,267.47,0.64,0.22,29,15,19,-15,,,
15,42,34.7969,41.24391937,-7.115585327,-165.35,-601.57,-165.48,-600.64,153.6,40.89,51.8,996,11.6,262.32,0.64,0.22,29,15,19,-15,,,
15,42,35,41.24391937,-7.115586281,-165.47,-601.58,-165.6,-600.73,153.6,40.89,51.8,996,11.6,261.82,0.64,0.22,29,15,19,-15,,,
15,42,35.2969,41.24391937,-7.115587234,-165.53,-601.59,-165.61,-600.83,153.6,40.89,51.8,996,11.6,264.16,0.64,0.22,29,15,19,-15,,,
15,42,35.5938,41.24391937,-7.115588188,-165.59,-601.59,-165.73,-600.84,153.6,40.46,51.8,996,11.5,259.75,0.75,0.22,29,15,19,-15,,,
15,42,35.9063,41.24391937,-7.115588188,-165.59,-601.59,-165.67,-600.83,153.6,40.46,51.8,996,11.5,264.62,0,0.22,29,15,19,-15,,,
15,42,36.2969,41.24391937,-7.115588188,-165.59,-601.59,-165.67,-600.83,153.6,41.6,51.8,996,11.4,264.61,0,0.22,29,15,19,-15,,,
15,42,36.5938,41.24391937,-7.115588188,-165.59,-601.59,-165.67,-600.83,153.6,41.6,51.9,996,11.3,264.53,0.72,0.22,29,15,19,-15,,,
15,42,37,41.24391937,-7.115588188,-165.59,-601.59,-165.67,-600.83,153.6,41.6,51.9,996,11.3,264.46,0.72,0.22,29,15,19,-15,,,
15,42,37.4063,41.24391937,-7.115588188,-165.59,-601.59,-165.67,-600.83,153.6,41.57,51.9,996,11.3,264.52,0.72,0.22,29,15,19,-15,,,
15,52,33.2969,41.24418259,-7.114637375,-85.9,-572.51,-86.01,-571.84,153.7,36.63,43.4,996,16.3,261.14,0,0.53,32,60,3,-15.5,,,
15,52,33.7031,41.24418259,-7.114638329,-86.03,-572.52,-86.06,-571.81,153.7,37.18,43.4,996,16.5,267.76,0,0.53,32,60,3,-15.5,,,
15,52,34.0938,41.24418259,-7.114640236,-86.15,-572.53,-86.27,-571.82,153.7,37.18,43.4,996,16.5,260.44,0,0.53,32,60,3,-15.5,,,
15,52,34.5,41.24418259,-7.114642143,-86.34,-572.55,-86.4,-571.92,153.6,37.15,43.3,996,16.5,265,0,0.53,32,60,3,-15.5,,,
15,52,34.9063,41.24418259,-7.114644527,-86.52,-572.56,-86.61,-571.83,153.6,37.15,43.3,996,16.5,263.03,0.81,0.53,32,60,3,-15.5,,,
15,52,35.2969,41.24418259,-7.114646435,-86.65,-572.57,-86.75,-571.78,153.6,37.15,43.3,996,16.5,263.53,0.81,0.53,32,60,3,-15.5,,,
15,52,35.7031,41.24418259,-7.114648342,-86.83,-572.59,-86.99,-571.79,153.6,37.15,43.3,996,16.5,259.07,0.77,0.53,32,60,3,-15.5,,,
15,52,36.0938,41.24418259,-7.114649296,-86.9,-572.59,-86.97,-571.79,153.6,37.46,43.3,996,16.4,265.12,0.77,0.53,32,60,3,-15.5,,,
15,52,36.5,41.24418259,-7.11465168,-87.14,-572.28,-87.23,-571.56,153.6,37.46,43.3,996,16.3,263.56,0.69,0.53,32,60,3,-15.5,,,
15,52,36.9063,41.24417496,-7.114653587,-87.33,-573,-87.43,-572.26,153.6,37.11,43.3,996,16.3,262.82,0.69,0.53,32,60,3,-15.5,,,
15,52,37.2969,41.24417496,-7.114654541,-87.39,-573.01,-87.45,-572.28,153.6,37.11,43.3,996,16.3,265.69,0.85,0.53,32,60,3,-15.5,,,
15,52,37.7031,41.24417496,-7.114657402,-87.64,-573.03,-87.76,-572.29,153.5,37.11,43.3,996,16.3,261.24,0.85,0.53,32,60,3,-15.5,,,
15,52,38,41.24417496,-7.114658833,-87.76,-573.04,-87.87,-572.22,153.5,35.58,43.3,996,16.3,262.74,0.85,0.53,32,60,3,-15.5,,,
15,52,38.4063,41.24417496,-7.11466074,-87.89,-573.05,-88.01,-572.3,153.5,35.58,43.3,996,16.3,261.64,0.85,0.53,32,60,3,-15.5,,,
15,52,38.9063,41.24417496,-7.114662647,-88.07,-573.06,-88.21,-572.34,153.5,36.53,43.3,996,16.3,259.82,0.81,0.53,32,60,3,-15.5,,,
15,52,39.2031,41.24417496,-7.114663601,-88.14,-573.07,-88.24,-572.26,153.5,36.53,43.3,996,16.3,263.26,0.81,0.53,32,60,3,-15.5,,,
15,52,39.5938,41.24417496,-7.114665508,-88.32,-573.08,-88.47,-572.28,153.4,37.07,43.2,996,16.4,259.81,0.78,0.53,32,60,3,-15.5,,,
15,52,40,41.24417496,-7.114666939,-88.38,-573.09,-88.52,-572.21,153.4,37.07,43.2,996,16.4,261.09,0.78,0.53,32,60,3,-15.5,,,
15,52,40.4063,41.24417496,-7.114668846,-88.57,-573.11,-88.72,-572.2,153.4,36.58,43.2,996,16.4,261.19,0.81,0.53,32,60,3,-15.5,,,
15,52,40.7969,41.24416351,-7.114670753,-88.69,-574.72,-88.83,-573.79,153.4,36.58,43.2,996,16.4,262,0.81,0.53,32,60,3,-15.5,,,
15,52,41.2969,41.24416351,-7.114672661,-88.88,-574.74,-89.06,-573.74,153.4,36.56,43.2,996,16.4,259.96,0.78,0.53,32,60,3,-15.5,,,
15,52,41.7031,41.24416351,-7.114675045,-89.07,-574.75,-89.21,-573.76,153.4,36.56,43.2,996,16.5,262.23,0.78,0.53,32,60,3,-15.5,,,
15,52,42.0938,41.24416351,-7.114676952,-89.19,-574.76,-89.31,-573.75,153.3,36.02,43.2,996,16.5,263.65,0.78,0.53,32,60,3,-15.5,,,
15,52,42.5,41.24416351,-7.114677906,-89.31,-574.77,-89.41,-573.79,153.3,36.02,43.2,996,16.6,264.59,0.78,0.53,32,60,3,-15.5,,,
15,52,42.9063,41.24416351,-7.114679813,-89.44,-574.78,-89.6,-573.86,153.3,36.02,43.2,996,16.6,260.43,0.81,0.53,32,60,3,-15.5,,,
15,52,43.2031,41.24416351,-7.114682198,-89.69,-574.8,-89.84,-573.89,153.3,37.05,43.2,996,16.7,260.82,0.81,0.53,32,60,3,-15.5,,,
15,52,43.5,41.24416351,-7.114683151,-89.75,-574.81,-89.88,-573.88,153.3,37.05,43.2,996,16.7,262.28,0.81,0.53,32,60,3,-15.5,,,
15,52,43.7969,41.24416351,-7.114684105,-89.81,-574.81,-89.91,-573.85,153.3,37.05,43.1,996,16.7,264.28,0.82,0.53,32,60,3,-15.5,,,
15,52,44,41.24416351,-7.114685059,-89.87,-574.82,-89.94,-573.97,153.2,36.95,43.1,996,16.7,265.43,0.82,0.53,32,60,3,-15.5,,,
15,52,44.2969,41.24416351,-7.114686966,-90.06,-574.83,-90.18,-573.89,153.2,36.95,43.1,996,16.6,262.87,0.84,0.53,32,60,3,-15.5,,,
15,52,44.5938,41.24416351,-7.11468792,-90.12,-574.84,-90.27,-573.85,153.2,36.95,43.1,996,16.6,261.83,0,0.53,32,60,3,-15.5,,,
15,52,45,41.24415588,-7.114690304,-90.37,-575.75,-90.45,-574.7,153.2,36.24,43.1,996,16.6,266.15,0,0.53,32,60,3,-15.5,,,
15,52,45.2031,41.24415588,-7.114691257,-90.43,-575.43,-90.52,-574.38,153.2,36.24,43.1,996,16.6,265.62,0.82,0.53,32,60,3,-15.5,,,
15,52,45.5,41.24415588,-7.114692211,-90.49,-575.43,-90.57,-574.38,153.2,36.24,43.1,996,16.6,265.78,0.82,0.53,32,60,3,-15.5,,,
15,52,45.7969,41.24415588,-7.114693165,-90.56,-575.44,-90.67,-574.38,153.2,36.14,43.1,996,16.7,264.13,0.82,0.53,32,60,3,-15.5,,,
15,52,46,41.24415588,-7.114694118,-90.68,-575.45,-90.81,-574.36,153.2,36.14,43.1,996,16.7,263.73,0.82,0.53,32,60,3,-15.5,,,
15,52,46.2969,41.24415588,-7.114695072,-90.74,-575.45,-90.85,-574.34,153.2,36.14,43.1,996,16.6,264.77,0.82,0.53,32,60,3,-15.5,,,
15,52,46.5938,41.24415588,-7.114696026,-90.8,-575.46,-90.89,-574.35,153.2,35.96,43.1,996,16.5,265.54,0.82,0.53,32,60,3,-15.5,,,
15,52,46.9063,41.24415588,-7.11469841,-91.05,-575.48,-91.2,-574.36,153.1,35.96,43.1,996,16.5,262.72,0.79,0.53,32,60,3,-15.5,,,
15,52,47.0938,41.24415588,-7.114699364,-91.11,-575.48,-91.27,-574.41,153.1,35.96,43.1,996,16.6,261.64,0.79,0.53,32,60,3,-15.5,,,
15,52,47.4063,41.24415588,-7.114700317,-91.18,-575.49,-91.33,-574.44,153.1,35.96,43.1,996,16.6,262.07,0.79,0.53,32,60,3,-15.5,,,
15,52,47.7031,41.24415588,-7.114701271,-91.24,-575.49,-91.38,-574.43,153.1,36.97,43.1,996,16.6,262.5,0.82,0.53,32,60,3,-15.5,,,
15,52,48,41.24415588,-7.114702225,-91.36,-575.5,-91.43,-574.48,153.1,36.97,43.1,996,16.6,266.55,0.82,0.53,32,60,3,-15.5,,,
15,52,48.2969,41.24415588,-7.114704609,-91.55,-575.52,-91.67,-574.53,153.1,36.97,43.1,996,16.7,263.13,0.82,0.44,32,60,4,-16.5,,,
15,52,48.5938,41.24415588,-7.114705563,-91.67,-575.2,-91.76,-574.21,153.1,37.4,43.1,996,16.7,265.13,0.78,0.44,32,60,4,-16.5,,,
15,52,48.7969,41.24415588,-7.114705563,-91.67,-575.2,-91.73,-574.21,153.1,37.4,43.1,996,16.7,266.99,0.78,0.44,32,60,4,-16.5,,,
15,52,49.0938,41.24415588,-7.11470747,-91.86,-575.4,-91.96,-574.33,153.1,37.4,43.1,996,16.7,265.18,0.78,0.44,32,60,4,-16.5,,,
15,52,49.2969,41.24415588,-7.114708424,-91.92,-575.4,-92.02,-574.39,153.1,37.64,43.1,996,16.7,264.77,0.74,0.44,32,60,4,-16.5,,,
15,52,49.5938,41.24415588,-7.114709377,-91.98,-575.41,-92,-574.44,153,37.64,43.1,996,16.6,268.86,0.74,0.44,32,60,4,-16.5,,,
15,52,49.9063,41.24415588,-7.114711285,-92.17,-575.43,-92.27,-574.45,153,37.64,43.1,996,16.6,264.25,0.74,0.44,32,60,4,-16.5,,,
15,52,50.2031,41.24415588,-7.114713669,-92.35,-575.44,-92.39,-574.36,153,38.15,43.1,996,16.6,268.19,0.74,0.44,32,60,4,-16.5,,,
15,52,50.5,41.24415588,-7.114714622,-92.42,-575.45,-92.54,-574.35,153,38.15,43.1,996,16.6,264.27,0.74,0.44,32,60,4,-16.5,,,
15,52,50.7031,41.24415588,-7.114715576,-92.54,-575.46,-92.62,-574.41,153,38.15,43.1,996,16.6,265.74,0.74,0.44,32,60,4,-16.5,,,
15,52,51,41.24415588,-7.11471653,-92.54,-575.46,-92.62,-574.47,153,38.15,43.1,996,16.6,265.92,0.74,0.44,32,60,4,-16.5,,,
15,52,51.2031,41.24415588,-7.114717484,-92.6,-575.46,-92.63,-574.67,153,37.8,43.1,996,16.6,268.02,0.74,0.44,32,60,4,-16.5,,,
15,52,51.5,41.24415588,-7.114718437,-92.73,-575.47,-92.8,-574.7,153,37.8,43.1,996,16.6,265.25,0.74,0.44,32,60,4,-16.5,,,
15,52,51.7969,41.24414825,-7.114720821,-92.91,-576.34,-92.96,-575.53,153,37.8,43.1,996,16.7,267.15,0.81,0.44,32,60,4,-16.5,,,
15,52,52.0938,41.24414825,-7.114721775,-92.97,-576.34,-93.07,-575.49,152.9,37.99,43.1,996,16.7,263.93,0.81,0.44,32,60,4,-16.5,,,
15,52,52.4063,41.24414825,-7.114722729,-93.1,-576.35,-93.1,-575.48,152.9,37.99,43.1,996,16.7,270.47,0.81,0.44,32,60,4,-16.5,,,
15,52,53.2969,41.24414825,-7.114727974,-93.53,-576.39,-93.57,-575.49,152.9,37.4,43.1,996,16.7,268.08,0.81,0.44,32,60,4,-16.5,,,
15,52,53.5938,41.24414825,-7.114728928,-93.59,-576.58,-93.63,-575.73,152.9,37.4,43.1,996,16.7,267.68,0.81,0.44,32,60,4,-16.5,,,
15,52,53.7969,41.24414825,-7.114728928,-93.59,-576.58,-93.61,-575.68,152.9,37.26,43.1,996,16.7,269.19,0.81,0.44,32,60,4,-16.5,,,
15,52,54.0938,41.24414825,-7.114730835,-93.78,-576.6,-93.84,-575.64,152.9,37.26,43.1,996,16.7,266.97,0.81,0.44,32,60,4,-16.5,,,
15,52,54.4063,41.24414825,-7.114731789,-93.84,-576.6,-93.91,-575.69,152.9,37.26,43.1,996,16.7,265.79,0.81,0.44,32,60,4,-16.5,,,
15,52,54.5938,41.24414825,-7.114732742,-93.9,-576.61,-93.93,-575.75,152.8,36.15,43.1,996,16.7,268.48,0.81,0.44,32,60,4,-16.5,,,
15,52,54.9063,41.24414825,-7.114735126,-94.09,-576.62,-94.12,-575.82,152.8,36.15,43.1,996,16.7,268.09,0.81,0.44,32,60,4,-16.5,,,
15,52,55.0938,41.24414825,-7.114735126,-94.09,-576.62,-94.11,-575.77,152.8,36.15,43.1,996,16.7,269.26,0.81,0.44,32,60,4,-16.5,,,
15,52,55.5,41.24414825,-7.114737034,-94.28,-576.64,-94.33,-575.73,152.8,36.71,43.1,996,16.7,267.26,0.81,0.44,32,60,4,-16.5,,,
15,52,55.7031,41.24414825,-7.114737988,-94.34,-576.64,-94.41,-575.81,152.8,36.71,43.1,996,16.7,265.63,0.82,0.44,32,60,4,-16.5,,,
15,52,56,41.24414825,-7.114739895,-94.52,-576.66,-94.53,-575.8,152.8,36.71,43.1,996,16.7,269.47,0.82,0.44,32,60,4,-16.5,,,
15,52,56.2031,41.24414825,-7.114740849,-94.59,-576.66,-94.58,-575.83,152.8,36.71,43.1,996,16.7,270.72,0.82,0.44,32,60,4,-16.5,,,
15,52,56.5,41.24414825,-7.114741802,-94.65,-576.67,-94.66,-575.73,152.8,36.7,43.1,996,16.7,269.72,0.82,0.44,32,60,4,-16.5,,,
15,52,56.7969,41.24414825,-7.114744186,-94.83,-576.69,-94.8,-575.77,152.7,36.7,43.1,996,16.8,272.16,0.82,0.44,32,60,4,-16.5,,,
15,52,57,41.24414825,-7.11474514,-94.96,-576.7,-94.96,-575.85,152.7,36.7,43.1,996,16.8,270,0.82,0.44,32,60,4,-16.5,,,
15,52,57.2969,41.24414825,-7.114747047,-95.08,-576.37,-95.14,-575.55,152.7,36.64,43.1,996,16.8,266.21,0.82,0.44,32,60,4,-16.5,,,
15,52,57.5,41.24414063,-7.114748001,-95.21,-577.28,-95.22,-576.47,152.7,36.64,43.1,996,16.8,269.76,0.78,0.44,32,60,4,-16.5,,,
15,52,57.7031,41.24414063,-7.114748955,-95.27,-577.28,-95.3,-576.46,152.7,36.64,43.1,996,16.8,268.57,0.78,0.44,32,60,4,-16.5,,,
15,52,58,41.24414063,-7.114750385,-95.33,-577.29,-95.33,-576.41,152.7,36.98,43.1,996,16.8,270,0.78,0.44,32,60,4,-16.5,,,
15,52,58.2969,41.24414063,-7.114751339,-95.45,-577.3,-95.47,-576.44,152.7,36.98,43.1,996,16.8,268.92,0.78,0.44,32,60,4,-16.5,,,
15,52,58.5938,41.24414063,-7.114752293,-95.52,-577.31,-95.56,-576.45,152.7,36.98,43.1,996,16.8,267.59,0.78,0.44,32,60,4,-16.5,,,
15,52,58.9063,41.24414063,-7.114753246,-95.58,-577.31,-95.61,-576.44,152.7,36.98,43.1,996,16.8,268.26,0.78,0.44,32,60,4,-16.5,,,
15,52,59.2031,41.24414063,-7.114753246,-95.58,-577.31,-95.6,-576.45,152.7,37,43.1,996,16.8,268.85,0.82,0.44,32,60,4,-16.5,,,
15,52,59.4063,41.24414063,-7.1147542,-95.7,-577.32,-95.75,-576.45,152.7,37,43.1,996,16.8,267.34,0.82,0.44,32,60,4,-16.5,,,
15,54,43.9063,41.24407578,-7.114959717,-112.94,-583.92,-113.05,-583.1,152.1,38.35,46,996,14.2,262.59,0.79,0.45,32,60,9,-14.75,,,
15,54,44.2031,41.24407578,-7.11496067,-113,-583.92,-113.12,-583.09,152.1,38.35,46.1,996,14.2,262.44,0.79,0.45,32,60,9,-14.75,,,
15,54,44.7031,41.24407578,-7.114961624,-113.07,-583.93,-113.19,-583.07,152.1,38.43,46.1,996,14.3,262.66,0.81,0.45,32,60,9,-14.75,,,
15,54,45,41.24406815,-7.114962578,-113.19,-585.16,-113.28,-584.32,152.1,38.43,46.1,996,14.3,264.31,0.81,0.45,32,60,9,-14.75,,,
15,54,45.2031,41.24406815,-7.114962578,-113.19,-585.16,-113.3,-584.33,152.1,38.42,46.1,996,14.3,263.08,0.81,0.45,32,60,9,-14.75,,,
15,54,45.5,41.24406815,-7.114964962,-113.38,-585.18,-113.55,-584.36,152.1,38.42,46.1,996,14.3,258.43,0.81,0.45,32,60,9,-14.75,,,
15,54,45.7031,41.24406815,-7.114964962,-113.38,-585.18,-113.52,-584.3,152.1,38.42,46.1,996,14.3,261.47,0.85,0.45,32,60,9,-14.75,,,
15,54,45.9063,41.24406815,-7.114965916,-113.44,-585.18,-113.6,-584.33,152.1,38.42,46.1,996,14.3,260.03,0.85,0.45,32,60,9,-14.75,,,
15,54,46.2031,41.24406815,-7.114966869,-113.5,-585.19,-113.63,-584.41,152.1,38.22,46.1,996,14.3,261.2,0.79,0.45,32,60,9,-14.75,,,
