Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI,Row,Irrig,Space,Scholand,NDVI_PRI_INDEX
11,48,25.1016,41.24411774,-7.115004539,-116.72,-579.75,-116.79,-578.81,152.3,33.08,44,998,18.5,266.13,0.72,0.28,29,15,9,-11.15,0.2016
11,48,25.3984,41.24411774,-7.115005493,-116.79,-579.75,-116.91,-578.81,152.3,33.08,44,998,18.5,263.25,0.72,-1,29,15,9,-11.15,-0.72
11,48,25.7031,41.24411774,-7.115007401,-116.91,-579.76,-117.03,-578.86,152.3,33.08,43.9,998,18.5,263.01,0.68,-1,29,15,9,-11.15,-0.68
11,48,25.8984,41.24411774,-7.115008354,-117.04,-579.77,-117.21,-578.85,152.3,33.12,43.9,998,18.5,259.63,0.68,-1,29,15,9,-11.15,-0.68
11,48,26.2031,41.24411774,-7.115009785,-117.16,-579.78,-117.24,-578.81,152.3,33.12,43.9,998,18.6,265.32,0.68,-1,29,15,9,-11.15,-0.68
11,48,26.5,41.24411774,-7.115011692,-117.28,-579.79,-117.47,-578.85,152.3,33.12,43.9,998,18.6,258.64,0.62,-1,29,15,9,-11.15,-0.62
11,48,26.7969,41.24411774,-7.115012646,-117.41,-579.8,-117.51,-578.87,152.3,33.31,43.9,998,18.6,264.27,0.62,0.22,29,15,9,-11.15,0.1364
11,48,27.1016,41.24411774,-7.115013599,-117.47,-579.81,-117.58,-578.85,152.3,33.31,43.9,998,18.6,263.62,0.62,0.22,29,15,9,-11.15,0.1364
11,48,27.3984,41.24411774,-7.115015507,-117.59,-579.82,-117.74,-578.85,152.3,33.31,43.9,998,18.6,261.58,0.62,0.22,29,15,9,-11.15,0.1364
11,48,27.7031,41.24411774,-7.11501646,-117.72,-579.83,-117.88,-578.87,152.3,32.82,43.9,998,18.6,261,0.62,0.18,29,15,9,-11.15,0.1116
11,48,27.8984,41.24411774,-7.115017891,-117.78,-579.83,-117.87,-578.88,152.3,32.82,43.9,998,18.6,265.16,0.62,0.18,29,15,9,-11.15,0.1116
11,48,28.5,41.24411774,-7.115019798,-117.97,-579.85,-118.1,-578.9,152.3,32.99,43.9,998,18.7,262.41,0.75,0.29,29,15,9,-11.15,0.2175
11,48,28.7969,41.24410629,-7.115020752,-118.03,-580.94,-118.14,-579.96,152.3,32.99,43.9,998,18.7,264.12,0.75,0.29,29,15,9,-11.15,0.2175
11,48,29,41.24410629,-7.115021706,-118.15,-580.95,-118.24,-580.03,152.4,32.99,43.9,998,18.7,264.98,0.72,0.29,29,15,9,-11.15,0.2088
11,48,29.2969,41.24410629,-7.115022659,-118.21,-580.95,-118.37,-580.03,152.4,32.99,43.9,998,18.7,260.72,0.72,0.29,29,15,9,-11.15,0.2088
11,48,29.6016,41.24410629,-7.115023613,-118.28,-580.96,-118.35,-580.02,152.4,32.61,43.9,998,18.7,266.22,0.72,0.29,29,15,9,-11.15,0.2088
11,48,29.8984,41.24410629,-7.115025043,-118.4,-580.97,-118.53,-580.03,152.4,32.61,43.9,998,18.7,262.57,0.71,0.29,29,15,10,-12.25,0.2059
11,48,30.1016,41.24410629,-7.115025997,-118.46,-580.97,-118.58,-579.99,152.4,32.61,43.9,998,18.7,263.26,0.71,0.29,29,15,10,-12.25,0.2059
11,48,30.3984,41.24410629,-7.115026951,-118.52,-580.98,-118.67,-580,152.4,31.8,43.9,998,18.7,261.46,0.71,0.29,29,15,10,-12.25,0.2059
11,48,30.6016,41.24410629,-7.115027905,-118.65,-580.99,-118.76,-579.99,152.4,31.8,43.9,998,18.7,263.87,0.76,0.29,29,15,10,-12.25,0.2204
11,48,30.8984,41.24410629,-7.115028858,-118.71,-580.99,-118.91,-579.99,152.4,31.8,43.9,998,18.7,258.72,0.76,0.27,29,15,10,-12.25,0.2052
11,48,31.2031,41.24410629,-7.115028858,-118.71,-580.99,-118.81,-579.97,152.4,32.8,43.9,998,18.7,264.78,0.76,0.27,29,15,10,-12.25,0.2052
11,48,31.3984,41.24410629,-7.115029812,-118.77,-581,-118.82,-579.98,152.4,32.8,43.9,998,18.7,267.35,0.76,0.27,29,15,10,-12.25,0.2052
11,48,31.7031,41.24410629,-7.11503315,-119.08,-581.02,-119.29,-580.06,152.4,32.8,43.9,998,18.6,258.29,0.76,0.21,29,15,10,-12.25,0.1596
11,48,32,41.24410629,-7.115034103,-119.14,-581.03,-119.29,-580.06,152.4,32.8,43.9,998,18.6,261.54,0.76,0.21,29,15,10,-12.25,0.1596
11,48,32.2031,41.24410629,-7.115034103,-119.14,-581.03,-119.2,-580.05,152.4,32.6,43.9,998,18.6,266.56,0.8,0.21,29,15,10,-12.25,0.168
11,48,32.3984,41.24410629,-7.115035057,-119.21,-581.03,-119.29,-580.07,152.4,32.6,43.9,998,18.6,265.67,0.8,0.25,29,15,10,-12.25,0.2
11,48,32.7031,41.24410629,-7.115036964,-119.45,-580.72,-119.61,-579.8,152.4,32.6,43.9,998,18.6,260.47,0.8,0.25,29,15,10,-12.25,0.2
11,48,32.8984,41.24410629,-7.115036964,-119.45,-580.72,-119.53,-579.82,152.4,32.34,43.9,998,18.6,265.36,0.79,0.25,29,15,10,-12.25,0.1975
11,48,33.2031,41.24410629,-7.115038872,-119.64,-580.74,-119.69,-579.82,152.4,32.34,43.9,998,18.6,267.25,0.79,0.25,29,15,10,-12.25,0.1975
11,48,33.3984,41.24410629,-7.115040302,-119.76,-580.75,-119.87,-579.76,152.4,32.34,43.9,998,18.6,263.69,0.79,0.25,29,15,10,-12.25,0.1975
11,48,33.7031,41.24410629,-7.115040302,-119.76,-580.75,-119.87,-579.71,152.4,32.34,43.9,998,18.6,263.99,0.79,0.25,29,15,10,-12.25,0.1975
11,48,33.8984,41.24410629,-7.115041256,-119.83,-580.75,-119.87,-579.7,152.4,32.29,43.9,998,18.6,267.88,0.8,0.25,29,15,10,-12.25,0.2
11,48,34.1016,41.24410629,-7.11504221,-119.89,-580.76,-119.9,-579.71,152.4,32.29,43.9,998,18.6,269.47,0.8,0.25,29,15,10,-12.25,0.2
11,48,34.2969,41.24410629,-7.115043163,-119.95,-580.76,-120.07,-579.73,152.4,32.29,43.9,998,18.6,263.53,0.8,0.25,29,15,10,-12.25,0.2
11,48,34.6016,41.24410629,-7.115045071,-120.14,-580.78,-120.23,-579.73,152.4,32.29,43.9,998,18.6,265.41,0.77,0.25,29,15,10,-12.25,0.1925
11,48,34.7969,41.24410629,-7.115045071,-120.14,-580.78,-120.19,-579.73,152.4,32.72,43.9,998,18.6,267.58,0.77,0.18,29,15,10,-12.25,0.1386
11,48,35.1016,41.24409866,-7.115046978,-120.26,-581.69,-120.37,-580.64,152.4,32.72,43.9,998,18.6,264.35,0.77,0.18,29,15,10,-12.25,0.1386
11,48,35.3984,41.24409866,-7.115048409,-120.38,-581.7,-120.47,-580.66,152.4,32.72,43.9,998,18.6,265.22,0.77,0.18,29,15,10,-12.25,0.1386
11,48,35.6016,41.24409866,-7.115048409,-120.38,-581.7,-120.44,-580.67,152.4,32.83,43.9,998,18.6,267.15,0.77,0.15,29,15,10,-12.25,0.1155
11,48,35.8984,41.24409866,-7.115050316,-120.51,-581.71,-120.67,-580.68,152.4,32.83,43.9,998,18.6,261.57,0.77,-1,29,15,10,-12.25,-0.77
11,48,36.2031,41.24409866,-7.11505127,-120.63,-581.72,-120.68,-580.63,152.4,32.83,43.9,998,18.6,267.82,0.72,-1,29,15,10,-12.25,-0.72
11,48,36.5,41.24409866,-7.115052223,-120.69,-581.72,-120.83,-580.68,152.4,33.59,43.9,998,18.6,262.54,0.72,0.31,29,15,10,-12.25,0.2232
11,48,36.7031,41.24409866,-7.115052223,-120.69,-581.72,-120.81,-580.69,152.4,33.59,43.9,998,18.6,263.65,0.72,0.31,29,15,10,-12.25,0.2232
11,48,37,41.24409866,-7.115053177,-120.76,-581.73,-120.83,-580.71,152.4,33.59,43.9,998,18.6,266.35,0.79,0.31,29,15,10,-12.25,0.2449
11,48,37.2031,41.24409866,-7.115055561,-120.94,-581.74,-121.1,-580.71,152.4,33.59,43.9,998,18.6,261.47,0,0.31,29,15,10,-12.25,0
11,48,37.5,41.24409866,-7.115056515,-121,-581.75,-121.17,-580.72,152.4,33.63,43.9,998,18.6,260.87,0,0.28,29,15,10,-12.25,0
11,48,37.7031,41.24409866,-7.115056515,-121,-581.75,-121.1,-580.74,152.4,33.63,43.9,998,18.6,264.79,0,0.28,29,15,10,-12.25,0
11,48,38,41.24409866,-7.115057468,-121.13,-581.76,-121.23,-580.77,152.4,33.63,43.9,998,18.6,264.64,0.79,0.28,29,15,10,-12.25,0.2212
11,48,38.2031,41.24409866,-7.115059376,-121.25,-581.77,-121.37,-580.83,152.5,33.3,43.9,998,18.6,263.3,0.79,0.28,29,15,10,-12.25,0.2212
11,48,38.5,41.24409866,-7.115060329,-121.38,-581.78,-121.45,-580.93,152.5,33.3,43.9,998,18.6,265.35,0.81,0.28,29,15,10,-12.25,0.2268
11,48,38.7969,41.24409866,-7.115061283,-121.44,-581.78,-121.52,-580.98,152.4,33.3,43.9,998,18.6,264.75,0.0815,0.28,29,15,10,-12.25,0.02282
11,48,39.1016,41.24409866,-7.115062237,-121.5,-581.79,-121.61,-580.99,152.5,33.01,43.9,998,18.6,262.68,0.0815,0.23,29,15,10,-12.25,0.018745
11,48,39.3984,41.24409866,-7.115063667,-121.62,-581.8,-121.68,-580.99,152.5,33.01,43.9,998,18.6,266.25,0.0815,0.23,29,15,10,-12.25,0.018745
11,48,39.6016,41.24409866,-7.115064621,-121.69,-581.8,-121.79,-581,152.5,33.01,43.9,998,18.6,263.04,0.0815,0.23,29,15,10,-12.25,0.018745
11,48,39.8984,41.24409866,-7.115065575,-121.81,-581.81,-122.01,-580.98,152.5,33.01,43.9,998,18.6,257.15,0.0815,0.16,29,15,10,-12.25,0.01304
11,48,40.2031,41.24409866,-7.115066528,-121.87,-581.82,-121.97,-580.91,152.5,32.35,43.8,998,18.6,264.19,0.0815,0.16,29,15,10,-12.25,0.01304
11,48,40.3984,41.24409866,-7.115067482,-121.93,-581.82,-122.06,-580.94,152.5,32.35,43.8,998,18.6,262.14,0.77,0.16,29,15,10,-12.25,0.1232
11,48,40.7031,41.24409866,-7.115068436,-122,-581.83,-122.14,-581.02,152.5,32.35,43.9,998,18.6,260.44,0.77,0.33,29,15,10,-12.25,0.2541
11,48,41,41.24409103,-7.115069389,-122.12,-583.07,-122.24,-582.26,152.5,32.57,43.8,998,18.6,262.17,0.83,0.33,29,15,10,-12.25,0.2739
11,48,41.2969,41.24409103,-7.115071774,-122.31,-583.08,-122.46,-582.24,152.5,32.57,43.8,998,18.6,260.37,0.0957,0.33,29,15,10,-12.25,0.031581
11,48,41.5,41.24409103,-7.115072727,-122.37,-583.09,-122.54,-582.24,152.5,32.57,43.8,998,18.6,259.4,0.0957,0.1,29,15,10,-12.25,0.00957
11,48,41.7969,41.24409103,-7.115072727,-122.37,-583.09,-122.48,-582.23,152.5,32.82,43.8,998,18.6,262.98,0.0957,0.1,29,15,10,-12.25,0.00957
11,48,42.1016,41.24409103,-7.115074635,-122.55,-582.91,-122.67,-582.03,152.5,32.82,43.8,998,18.6,262.76,0.75,0.1,29,15,10,-12.25,0.075
11,48,42.2969,41.24409103,-7.115075588,-122.62,-582.92,-122.76,-582.03,152.5,32.82,43.8,998,18.6,261.4,0.75,0.1,29,15,10,-12.25,0.075
11,48,42.6016,41.24409103,-7.115076542,-122.68,-582.92,-122.78,-582,152.5,32.82,43.8,998,18.6,264.03,0.75,0.1,29,15,10,-12.25,0.075
11,48,42.7969,41.24409103,-7.115076542,-122.68,-582.92,-122.8,-581.95,152.5,32.82,43.8,998,18.6,263.45,0.78,0.1,29,15,10,-12.25,0.078
11,48,43.1016,41.24409103,-7.115077496,-122.8,-582.93,-122.93,-581.93,152.5,32.82,43.8,998,18.5,262.93,0.78,0.34,29,15,10,-12.25,0.2652
11,48,43.3984,41.24409103,-7.115078926,-122.93,-582.95,-123.02,-581.99,152.5,32.82,43.8,998,18.5,264.96,0.78,0.34,29,15,10,-12.25,0.2652
11,48,43.6016,41.24409103,-7.11507988,-122.99,-582.95,-123.15,-582.02,152.5,33.44,43.8,998,18.4,260.87,0.78,0.34,29,15,10,-12.25,0.2652
11,48,43.8984,41.24409103,-7.115080833,-123.05,-582.96,-123.19,-582.05,152.5,33.44,43.8,998,18.4,261.68,0.78,0.29,29,15,10,-12.25,0.2262
11,48,44.1016,41.24409103,-7.115081787,-123.17,-582.97,-123.33,-582.07,152.5,33.44,43.8,998,18.4,260.01,0.78,0.29,29,15,10,-12.25,0.2262
11,48,44.3984,41.24409103,-7.115081787,-123.17,-582.97,-123.27,-582.06,152.5,33.31,43.8,998,18.4,264.04,0.8,0.29,29,15,10,-12.25,0.232
11,48,44.6016,41.24409103,-7.115083694,-123.3,-582.98,-123.42,-582.07,152.5,33.31,43.8,998,18.4,262.8,0.8,0.3,29,15,10,-12.25,0.24
11,48,44.8984,41.24409103,-7.115084648,-123.36,-582.98,-123.56,-581.95,152.6,33.31,43.8,998,18.4,259.17,0.8,0.3,29,15,10,-12.25,0.24
11,48,45.2031,41.24409103,-7.115086079,-123.48,-582.99,-123.58,-582.01,152.6,32.94,43.8,998,18.5,264.65,0.83,0.3,29,15,10,-12.25,0.249
11,48,45.5,41.24409103,-7.115087032,-123.61,-583,-123.73,-581.99,152.6,32.94,43.8,998,18.5,263.31,0.83,0.21,29,15,10,-12.25,0.1743
11,48,45.7031,41.24409103,-7.115087986,-123.67,-583.01,-123.8,-582.01,152.6,32.94,43.8,998,18.5,262.61,0.83,0.21,29,15,10,-12.25,0.1743
11,48,46,41.24409103,-7.115089893,-123.86,-583.02,-124.04,-582.04,152.6,32.94,43.8,998,18.6,260.1,0.8,0.21,29,15,10,-12.25,0.168
11,48,46.2969,41.24409103,-7.115089893,-123.86,-583.02,-123.99,-582,152.6,33.08,43.8,998,18.6,263.04,0.8,0.21,29,15,10,-12.25,0.168
11,48,46.6016,41.24409103,-7.115091801,-124.04,-582.7,-124.06,-581.68,152.6,33.08,43.8,998,18.6,269.42,0.8,0.21,29,15,10,-12.25,0.168
11,48,46.7969,41.2440834,-7.115094185,-124.23,-583.1,-124.46,-582.11,152.6,33.08,43.8,998,18.6,257.08,0.77,0.21,29,15,10,-12.25,0.1617
11,48,47.2031,41.2440834,-7.115094185,-124.23,-583.1,-124.3,-582.1,152.6,33.11,43.8,998,18.6,266.27,0.77,0.3,29,15,10,-12.25,0.231
11,48,47.5,41.2440834,-7.115095139,-124.29,-583.1,-124.35,-582.1,152.6,33.11,43.8,998,18.6,266.95,0.77,0.3,29,15,10,-12.25,0.231
11,48,48,41.2440834,-7.115098,-124.54,-583.12,-124.67,-582.13,152.6,33.23,43.8,998,18.5,262.83,0.77,0.32,29,15,10,-12.25,0.2464
11,48,48.2969,41.2440834,-7.115098953,-124.66,-583.13,-124.73,-582.18,152.6,33.23,43.8,998,18.5,266.32,0.8,0.32,29,15,10,-12.25,0.256
11,48,48.6016,41.2440834,-7.115099907,-124.72,-583.14,-124.88,-582.18,152.6,33.23,43.8,998,18.5,261.02,0.8,0.32,29,15,10,-12.25,0.256
11,48,48.8984,41.2440834,-7.115101337,-124.85,-583.15,-124.93,-582.15,152.6,32.54,43.8,998,18.5,265.58,0.8,0.23,29,15,10,-12.25,0.184
11,48,49.2031,41.2440834,-7.115102291,-124.91,-583.15,-125.01,-582.13,152.6,32.54,43.8,998,18.6,264.44,0.79,0.23,29,15,10,-12.25,0.1817
11,48,49.3984,41.2440834,-7.115103245,-124.97,-583.16,-125.05,-582.13,152.6,32.54,43.8,998,18.6,265.71,0,0.23,29,15,10,-12.25,0
11,48,49.7031,41.2440834,-7.115105152,-125.1,-583.17,-125.36,-582.21,152.6,32.49,43.8,998,18.6,255.28,0,0.31,29,15,10,-12.25,0
11,48,49.8984,41.2440834,-7.115105152,-125.1,-583.17,-125.27,-582.17,152.6,32.49,43.8,998,18.6,260.79,0,0.31,29,15,10,-12.25,0
11,48,50.2031,41.2440834,-7.115104198,-125.04,-583.16,-125.12,-582.12,152.6,32.49,43.8,998,18.6,266.08,0.79,0.31,29,15,10,-12.25,0.2449
11,48,50.3984,41.2440834,-7.115104198,-125.04,-583.16,-125.13,-582.12,152.6,32.49,43.8,998,18.6,265.13,0.79,0.31,29,15,10,-12.25,0.2449
11,48,50.7031,41.2440834,-7.115104198,-125.04,-583.16,-125.13,-582.12,152.6,32.55,43.8,998,18.7,265.47,0.79,0.31,29,15,10,-12.25,0.2449
11,48,51.5,41.2440834,-7.115104198,-125.04,-583.16,-125.15,-582.12,152.6,32.6,43.8,998,18.5,264.51,0.79,0.3,29,15,10,-12.25,0.237
11,48,51.7969,41.2440834,-7.115104198,-125.04,-583.16,-125.15,-582.12,152.6,32.6,43.8,998,18.5,264.46,0.79,0.3,29,15,10,-12.25,0.237
11,48,52,41.2440834,-7.115104198,-125.04,-583.16,-125.15,-582.11,152.6,32.6,43.8,998,18.6,264.37,0.79,0.3,29,15,10,-12.25,0.237
11,48,52.2969,41.2440834,-7.115104198,-125.04,-583.16,-125.15,-582.12,152.6,32.62,43.8,998,18.6,264.41,0.79,0.3,29,15,10,-12.25,0.237
11,48,52.5,41.2440834,-7.115104198,-125.04,-583.16,-125.15,-582.1,152.6,32.62,43.8,998,18.6,264.36,0.79,0.3,29,15,10,-12.25,0.237
11,50,58.7969,41.2439537,-7.115485668,-157.04,-597.82,-157.18,-596.87,153.4,33.3,43.8,998,18.4,261.97,0.74,0.2,29,15,18,-13.75,0.148
11,50,59.2031,41.2439537,-7.115486622,-157.1,-597.83,-157.15,-596.88,153.4,33.3,43.8,998,18.3,267.08,0.7,0.2,29,15,18,-13.75,0.14
11,50,59.3984,41.2439537,-7.115487576,-157.16,-597.83,-157.25,-596.87,153.4,33.3,43.8,998,18.3,265.2,0.7,0.26,29,15,18,-13.75,0.182
11,50,59.7031,41.2439537,-7.115488529,-157.28,-597.84,-157.4,-596.84,153.4,34.32,43.8,998,18.1,263.18,0.7,0.26,29,15,18,-13.75,0.182
11,51,0,41.2439537,-7.115490913,-157.47,-597.86,-157.56,-596.99,153.4,34.32,43.8,998,18,264.62,0.71,0.26,29,15,18,-13.75,0.1846
11,51,0.203125,41.2439537,-7.115490913,-157.47,-597.86,-157.55,-597.02,153.4,34.32,43.8,998,18,264.94,0.71,0.26,29,15,18,-13.75,0.1846
11,51,0.5,41.2439537,-7.115491867,-157.53,-597.86,-157.61,-596.99,153.4,34.32,43.8,998,17.9,264.93,0.71,0.26,29,15,18,-13.75,0.1846
11,51,0.703125,41.2439537,-7.115492821,-157.59,-597.87,-157.7,-596.9,153.4,34.81,43.8,998,17.9,263.82,0.71,0.26,29,15,18,-13.75,0.1846
11,51,0.898438,41.2439537,-7.115493774,-157.66,-597.87,-157.77,-596.84,153.4,34.81,43.8,998,17.9,264.02,0.7,0.26,29,15,18,-13.75,0.182
11,51,1.20313,41.2439537,-7.115494728,-157.78,-597.88,-157.86,-596.86,153.4,34.81,43.8,998,18,265.7,0.7,0.28,29,15,18,-13.75,0.196
11,51,1.5,41.2439537,-7.115496635,-157.9,-597.89,-158.04,-596.87,153.4,34.22,43.8,998,18,262.61,0.7,0.28,29,15,18,-13.75,0.196
11,51,1.70313,41.2439537,-7.115496635,-157.9,-597.89,-158.01,-596.85,153.4,34.22,43.8,998,18.1,264.28,0.7,0.28,29,15,18,-13.75,0.196
11,51,2,41.2439537,-7.11549902,-158.09,-597.91,-158.22,-596.97,153.4,34.22,43.8,998,18.1,262.73,0.7,0.24,29,15,18,-13.75,0.168
11,51,2.20313,41.2439537,-7.11549902,-158.09,-597.91,-158.19,-597.01,153.4,34.22,43.8,998,18.1,263.81,0.63,0.24,29,15,18,-13.75,0.1512
11,51,2.5,41.24394608,-7.115500927,-158.28,-598.63,-158.43,-597.74,153.4,33.12,43.8,998,18.2,260.52,0,0.24,29,15,18,-13.75,0
11,51,2.79688,41.24394608,-7.115501881,-158.34,-598.64,-158.41,-597.67,153.4,33.12,43.8,998,18.2,266.35,0,0.14,29,15,18,-13.75,0
11,51,3.10156,41.24394608,-7.115503788,-158.52,-598.65,-158.68,-597.63,153.4,33.12,43.8,998,18.2,261.51,0.62,0.14,29,15,18,-13.75,0.0868
11,51,3.39844,41.24394608,-7.115504742,-158.59,-598.66,-158.7,-597.63,153.4,32.24,43.8,998,18.2,264.2,0.62,0.14,29,15,18,-13.75,0.0868
11,51,3.60156,41.24394608,-7.115506172,-158.77,-598.34,-158.91,-597.31,153.4,32.24,43.8,998,18.3,262.64,0.62,0.24,29,15,18,-13.75,0.1488
11,51,3.89844,41.24394608,-7.115507126,-158.83,-598.35,-158.92,-597.36,153.4,32.24,43.8,998,18.3,265.34,0.7,0.24,29,15,18,-13.75,0.168
11,51,4.20313,41.24394608,-7.11550808,-158.9,-598.35,-159.03,-597.37,153.4,33.35,43.8,998,18.4,262.65,0.7,0.24,29,15,18,-13.75,0.168
11,51,4.5,41.24394608,-7.115509033,-159.02,-598.36,-159.11,-597.39,153.4,33.35,43.8,998,18.5,264.89,0.7,0.24,29,15,18,-13.75,0.168
11,51,4.70313,41.24394608,-7.115509987,-159.08,-598.37,-159.22,-597.38,153.4,33.35,43.8,998,18.5,262.53,0.63,0.24,29,15,18,-13.75,0.1512
11,51,5,41.24394608,-7.115511894,-159.27,-598.38,-159.34,-597.41,153.4,35.24,43.8,998,18.5,266.46,0.63,0.24,29,15,18,-13.75,0.1512
11,51,5.29688,41.24394608,-7.115513325,-159.39,-598.39,-159.54,-597.43,153.4,35.24,43.8,998,18.5,261.49,0.63,-1,29,15,18,-13.75,-0.63
11,51,5.60156,41.24394608,-7.115514278,-159.45,-598.4,-159.5,-597.46,153.4,35.24,43.8,998,18.5,267.05,0.63,-1,29,15,18,-13.75,-0.63
11,51,5.89844,41.24394608,-7.115515232,-159.52,-598.4,-159.65,-597.46,153.4,34.83,43.8,998,18.5,262.67,0.63,0.28,29,15,18,-13.75,0.1764
11,51,6.20313,41.24394608,-7.115516186,-159.58,-598.41,-159.66,-597.48,153.4,34.83,43.8,998,18.5,265.2,0.63,0.2616,29,15,18,-13.75,0.164808
11,51,6.39844,41.24394608,-7.115517139,-159.7,-598.42,-159.75,-597.51,153.4,34.83,43.8,998,18.5,267.07,0.63,0.2616,29,15,18,-13.75,0.164808
11,51,6.70313,41.24394608,-7.115518093,-159.76,-598.42,-159.9,-597.5,153.4,34.38,43.8,998,18.4,261.58,0.78,0.16,29,15,18,-13.75,0.1248
11,51,7,41.24394608,-7.115519047,-159.83,-598.43,-159.93,-597.47,153.4,34.38,43.8,998,18.4,264.4,0.78,0.16,29,15,18,-13.75,0.1248
11,51,7.20313,41.24394608,-7.11552,-159.89,-598.43,-160,-597.44,153.4,34.38,43.8,998,18.4,264.25,0.7,0.16,29,15,18,-13.75,0.112
11,51,7.5,41.24394608,-7.115522385,-160.14,-598.45,-160.2,-597.58,153.4,34.38,43.8,998,18.3,266.18,0.7,0.31,29,15,18,-13.75,0.217
11,51,7.79688,41.24394608,-7.115523338,-160.2,-598.46,-160.32,-597.61,153.4,34.29,43.8,998,18.3,262.07,0.7,0.0303,29,15,18,-13.75,0.02121
11,51,8,41.24394608,-7.115524292,-160.26,-598.46,-160.39,-597.61,153.4,34.29,43.7,998,18.3,261.36,0.7,0.0303,29,15,18,-13.75,0.02121
11,51,8.29688,41.24394608,-7.115525246,-160.38,-598.47,-160.43,-597.64,153.4,34.29,43.7,998,18.3,266.77,0.7,0.0303,29,15,18,-13.75,0.02121
11,51,8.5,41.24393845,-7.115526199,-160.45,-599.75,-160.57,-598.79,153.4,34.2,43.7,998,18.3,263.36,0.7,0.0303,29,15,18,-13.75,0.02121
11,51,8.79688,41.24393845,-7.115527153,-160.51,-599.76,-160.65,-598.9,153.4,34.2,43.7,998,18.3,261.07,0.6,0.0303,29,15,18,-13.75,0.01818
11,51,9.10156,41.24393845,-7.115528584,-160.63,-599.77,-160.7,-598.89,153.4,34.2,43.7,998,18.3,265.78,0.6,0.0303,29,15,18,-13.75,0.01818
11,51,9.39844,41.24393845,-7.115530491,-160.82,-599.78,-160.94,-598.8,153.4,35.05,43.7,998,18.3,263.3,0.6,0.26,29,15,18,-13.75,0.156
11,51,9.79688,41.24393845,-7.115531445,-160.88,-599.79,-160.95,-598.82,153.4,35.05,43.7,998,18.3,266.43,0.6,0.26,29,15,18,-13.75,0.156
11,51,10,41.24393845,-7.115532398,-160.94,-599.79,-161.06,-598.83,153.4,35.05,43.7,998,18.3,263.2,0.6,0.22,29,15,18,-13.75,0.132
11,51,10.2969,41.24393845,-7.115533352,-161.07,-599.8,-161.16,-598.88,153.4,33.34,43.7,998,18.3,264.87,0.6,0.22,29,15,18,-13.75,0.132
11,51,10.5,41.24393845,-7.115534306,-161.13,-599.81,-161.21,-598.95,153.4,33.34,43.7,998,18.3,265.24,0.76,0.22,29,15,18,-13.75,0.1672
11,51,10.7969,41.24393845,-7.115535259,-161.19,-599.81,-161.3,-598.98,153.4,33.34,43.7,998,18.3,262.51,0.76,0.24,29,15,18,-13.75,0.1824
11,51,11,41.24393845,-7.115535259,-161.19,-599.81,-161.27,-599,153.4,33.34,43.7,998,18.4,265.09,0.76,0.24,29,15,18,-13.75,0.1824
11,51,11.2031,41.24393845,-7.11553669,-161.31,-599.82,-161.39,-598.99,153.4,33.29,43.7,998,18.4,265,0.74,0.24,29,15,18,-13.75,0.1776
11,51,11.3984,41.24393845,-7.115537643,-161.38,-599.83,-161.42,-598.9,153.4,33.29,43.7,998,18.4,267.92,0.74,0.24,29,15,18,-13.75,0.1776
11,51,11.7031,41.24393845,-7.115539551,-161.56,-599.84,-161.8,-599.01,153.4,33.29,43.7,998,18.4,254.62,0.74,0.2,29,15,18,-13.75,0.148
11,51,12,41.24393845,-7.115540504,-161.62,-599.85,-161.69,-598.98,153.4,33.12,43.7,998,18.3,265.84,0.64,0.2,29,15,18,-13.75,0.128
11,51,12.2969,41.24393845,-7.115540504,-161.62,-599.85,-161.67,-598.96,153.4,33.12,43.7,998,18.3,267.16,0.64,0.2,29,15,18,-13.75,0.128
11,51,12.5,41.24393845,-7.115542412,-161.81,-599.86,-161.94,-598.85,153.4,33.12,43.7,998,18.2,262.75,0.64,0.2,29,15,18,-13.75,0.128
11,51,12.7969,41.24393845,-7.115544796,-162,-599.88,-162.11,-598.86,153.4,33.12,43.7,998,18.2,264.39,0.64,0.2,29,15,18,-13.75,0.128
11,51,13,41.24393845,-7.11554575,-162.06,-599.88,-162.2,-598.85,153.4,34.03,43.7,998,18.3,262.68,0.73,0.2,29,15,19,-13.75,0.146
11,51,13.2031,41.24393845,-7.115546703,-162.12,-599.89,-162.24,-598.89,153.4,34.03,43.7,998,18.3,263.46,0.73,0.23,29,15,19,-13.75,0.1679
11,51,13.5,41.24393845,-7.115547657,-162.18,-599.89,-162.34,-598.93,153.4,34.03,43.7,998,18.2,260.99,0.73,0.23,29,15,19,-13.75,0.1679
11,51,13.7969,41.24393845,-7.115547657,-162.18,-599.89,-162.23,-598.96,153.4,34.31,43.7,998,18.2,267.53,0.73,0.23,29,15,19,-13.75,0.1679
11,51,14.1016,41.24393082,-7.115549564,-162.31,-600.76,-162.39,-599.89,153.4,34.31,43.7,998,18.3,265.19,0.73,0.18,29,15,19,-13.75,0.1314
11,51,14.3984,41.24393082,-7.115551949,-162.55,-600.78,-162.66,-599.89,153.4,34.31,43.7,998,18.3,263.14,0.66,0.18,29,15,19,-13.75,0.1188
11,51,14.7031,41.24393082,-7.115552902,-162.62,-600.78,-162.74,-599.89,153.4,32.75,43.7,998,18.3,262.67,0.66,0.18,29,15,19,-13.75,0.1188
